event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
15017336175,true,2018-07-27 14:06:00.000,-53.98406361,48.35281214,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278935.83388459426,5359818.581030842,"22N"
15017336176,true,2018-07-29 19:49:00.000,-53.98603277,48.35442662,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278796.9647058953,5360003.690309029,"22N"
15017336177,true,2018-08-02 18:44:00.000,-53.98357347,48.35360786,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",278975.5846248523,5359905.5993825495,"22N"
15017336178,true,2018-08-03 10:12:00.000,-53.98031268,48.35490119,"radio-transmitter",,"149.093","149.093","Snowshoe Hare Space Use",279222.71203658154,5360039.931874876,"22N"
15017336179,true,2018-06-21 11:17:00.000,-53.97448696,48.35453929,"radio-transmitter",,"149.173","149.173","Snowshoe Hare Space Use",279652.6661326014,5359982.940010592,"22N"
15017336180,true,2018-06-30 11:37:00.000,-53.96955064,48.35410034,"radio-transmitter",,"149.173","149.173","Snowshoe Hare Space Use",280016.41511745745,5359919.971390663,"22N"
15017336181,true,2018-07-01 13:45:00.000,-53.97718986,48.35369476,"radio-transmitter",,"149.173","149.173","Snowshoe Hare Space Use",279448.8109822726,5359896.860378812,"22N"
15017336182,true,2018-07-02 14:00:00.000,-53.97427593,48.35377882,"radio-transmitter",,"149.173","149.173","Snowshoe Hare Space Use",279665.0160032904,5359897.81800106,"22N"
15017336183,true,2018-07-04 09:17:00.000,-53.98465944,48.35293811,"radio-transmitter",,"149.173","149.173","Snowshoe Hare Space Use",278892.2439437477,5359834.30012945,"22N"
15017336184,true,2018-07-05 10:13:00.000,-53.98315476,48.3527398,"radio-transmitter",,"149.173","149.173","Snowshoe Hare Space Use",279002.8427844514,5359807.919484422,"22N"
15017336185,true,2018-07-07 17:54:00.000,-53.97420308,48.35383288,"radio-transmitter",,"149.173","149.173","Snowshoe Hare Space Use",279670.6454430533,5359903.6164665,"22N"
15017336186,true,2018-07-08 19:32:00.000,-53.97622379,48.35189193,"radio-transmitter",,"149.173","149.173","Snowshoe Hare Space Use",279512.5861687085,5359693.721721865,"22N"
